Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2010","2010","1000 ha","2102.66","X","Figure from external organization",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2011","2011","1000 ha","2114.228","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2012","2012","1000 ha","2125.796","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2013","2013","1000 ha","2137.364","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2014","2014","1000 ha","2148.932","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2015","2015","1000 ha","2160.5","X","Figure from external organization",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2016","2016","1000 ha","2159.776","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2017","2017","1000 ha","2159.052","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2018","2018","1000 ha","2158.328","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2019","2019","1000 ha","2157.604","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2020","2020","1000 ha","2156.88","X","Figure from external organization",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2021","2021","1000 ha","2157.92","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2022","2022","1000 ha","2158.96","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2023","2023","1000 ha","2160","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2024","2024","1000 ha","2161.04","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6646","Forest land","2025","2025","1000 ha","2162.08","X","Figure from external organization",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2010","2010","1000 ha","119.31","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2011","2011","1000 ha","119.31","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2012","2012","1000 ha","119.31","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2013","2013","1000 ha","119.31","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2014","2014","1000 ha","119.31","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2015","2015","1000 ha","119.31","X","Figure from external organization",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2016","2016","1000 ha","118.074","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2017","2017","1000 ha","116.838","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2018","2018","1000 ha","115.602","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2019","2019","1000 ha","114.366","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2020","2020","1000 ha","113.13","X","Figure from external organization",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2021","2021","1000 ha","113.026","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2022","2022","1000 ha","112.922","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2023","2023","1000 ha","112.818","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2024","2024","1000 ha","112.714","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6717","Naturally regenerating forest","2025","2025","1000 ha","112.61","X","Figure from external organization",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2010","2010","1000 ha","1983.35","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2011","2011","1000 ha","1994.918","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2012","2012","1000 ha","2006.486","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2013","2013","1000 ha","2018.054","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2014","2014","1000 ha","2029.622","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2015","2015","1000 ha","2041.19","X","Figure from external organization",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2016","2016","1000 ha","2041.706","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2017","2017","1000 ha","2042.222","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2018","2018","1000 ha","2042.738","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2019","2019","1000 ha","2043.254","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2020","2020","1000 ha","2043.77","X","Figure from external organization",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2021","2021","1000 ha","2044.912","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2022","2022","1000 ha","2046.054","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2023","2023","1000 ha","2047.196","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2024","2024","1000 ha","2048.338","I","Value imputed by a receiving agency",""
"RL","Land Use","070","Bosnia and Herzegovina","5110","Area","6716","Planted Forest","2025","2025","1000 ha","2049.48","X","Figure from external organization",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2010","2010","1000 ha","58173","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2011","2011","1000 ha","58173","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2012","2012","1000 ha","58173","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2013","2013","1000 ha","58173","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2014","2014","1000 ha","58173","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2015","2015","1000 ha","58173","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2016","2016","1000 ha","58173","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2017","2017","1000 ha","58173","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2018","2018","1000 ha","58173","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2019","2019","1000 ha","58173","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2020","2020","1000 ha","58173","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2021","2021","1000 ha","58173","A","Official figure",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2022","2022","1000 ha","58173","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6600","Country area","2023","2023","1000 ha","58173","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2010","2010","1000 ha","15727.9","X","Figure from external organization",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2011","2011","1000 ha","15727.9","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2012","2012","1000 ha","15727.9","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2013","2013","1000 ha","15727.9","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2014","2014","1000 ha","15727.9","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2015","2015","1000 ha","15727.9","X","Figure from external organization",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2016","2016","1000 ha","15728.36","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2017","2017","1000 ha","15728.82","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2018","2018","1000 ha","15729.28","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2019","2019","1000 ha","15729.74","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2020","2020","1000 ha","15730.2","X","Figure from external organization",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2021","2021","1000 ha","15730.2","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2022","2022","1000 ha","15730.2","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2023","2023","1000 ha","15730.2","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2024","2024","1000 ha","15730.2","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6646","Forest land","2025","2025","1000 ha","15730.2","X","Figure from external organization",""
"RL","Land Use","072","Botswana","5110","Area","6717","Naturally regenerating forest","2010","2010","1000 ha","15727.9","X","Figure from external organization",""
"RL","Land Use","072","Botswana","5110","Area","6717","Naturally regenerating forest","2011","2011","1000 ha","15727.9","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6717","Naturally regenerating forest","2012","2012","1000 ha","15727.9","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6717","Naturally regenerating forest","2013","2013","1000 ha","15727.9","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6717","Naturally regenerating forest","2014","2014","1000 ha","15727.9","I","Value imputed by a receiving agency",""
"RL","Land Use","072","Botswana","5110","Area","6717","Naturally regenerating forest","2015","2015","1000 ha","15727.9","X","Figure from external organization",""
